Query ID,Document ID,Score
Q33,CACM-2266,-120.70370167828241
Q33,CACM-2744,-120.85375413732855
Q33,CACM-1932,-120.92865656472448
Q33,CACM-2307,-120.94787163679963
Q33,CACM-2742,-120.99318377345925
Q33,CACM-2181,-120.99834261247283
Q33,CACM-1031,-121.03110058095562
Q33,CACM-2702,-121.15368200391806
Q33,CACM-2500,-121.19014555526907
Q33,CACM-1488,-121.20906649500894
Q33,CACM-1049,-121.25537734084124
Q33,CACM-0497,-121.27943954525968
Q33,CACM-1550,-121.30213954998418
Q33,CACM-1875,-121.35782170541307
Q33,CACM-0319,-121.3950619084603
Q33,CACM-2526,-121.43366283291125
Q33,CACM-2812,-121.45295981441905
Q33,CACM-0397,-121.47219601872482
Q33,CACM-1615,-121.48171456029608
Q33,CACM-2297,-121.55422042075932
Q33,CACM-2897,-121.58942675656581
Q33,CACM-1931,-121.59355585873028
Q33,CACM-2946,-121.6797459927972
Q33,CACM-1852,-121.70671370449104
Q33,CACM-2696,-121.71288872023779
Q33,CACM-1908,-121.7224575883803
Q33,CACM-1650,-121.72616194305336
Q33,CACM-2486,-121.75696199589213
Q33,CACM-3060,-121.78125302784322
Q33,CACM-1601,-121.79235873429532
Q33,CACM-1315,-121.79777130901216
Q33,CACM-3114,-121.80213759835051
Q33,CACM-1626,-121.80386389222001
Q33,CACM-1844,-121.80438444697303
Q33,CACM-0718,-121.8072495717728
Q33,CACM-3001,-121.88243931004561
Q33,CACM-2999,-121.92977153162312
Q33,CACM-2229,-121.95791412841298
Q33,CACM-0585,-121.95828986924441
Q33,CACM-1643,-121.95857313359629
Q33,CACM-2184,-122.00616012003066
Q33,CACM-1726,-122.01022212479775
Q33,CACM-2921,-122.06772796064492
Q33,CACM-1051,-122.07925388997423
Q33,CACM-2135,-122.08320951276073
Q33,CACM-2356,-122.08321803507266
Q33,CACM-2644,-122.08920840131702
Q33,CACM-0276,-122.1015043783703
Q33,CACM-1495,-122.20090008868131
Q33,CACM-1809,-122.21319032149655
Q33,CACM-2423,-122.31184385288377
Q33,CACM-1567,-122.31513125452942
Q33,CACM-0971,-122.32117102720348
Q33,CACM-2345,-122.34486230853663
Q33,CACM-3127,-122.34748659457337
Q33,CACM-1633,-122.38669451772556
Q33,CACM-0679,-122.44797397012373
Q33,CACM-1722,-122.45268252727318
Q33,CACM-1253,-122.46337712194516
Q33,CACM-1456,-122.50608473645954
Q33,CACM-2858,-122.52509386798455
Q33,CACM-2535,-122.52565400338689
Q33,CACM-1426,-122.55025206099536
Q34,CACM-2932,-145.51689939054876
Q34,CACM-1474,-148.3961735241537
Q34,CACM-3175,-153.35788970489818
Q34,CACM-2165,-153.4161654917226
Q34,CACM-3071,-153.74519357302083
Q34,CACM-2836,-154.1388747440094
Q34,CACM-2560,-154.63553125693886
Q34,CACM-1386,-154.85546215591728
Q34,CACM-2516,-155.774178320526
Q34,CACM-2580,-156.04871716820452
Q34,CACM-1397,-156.25634361115652
Q34,CACM-2645,-156.6533577414062
Q34,CACM-2437,-156.84681213311993
Q34,CACM-2166,-157.4453758282128
Q34,CACM-2090,-157.46932913524893
Q34,CACM-2681,-157.94436427716576
Q34,CACM-1935,-158.45270349846191
Q34,CACM-2323,-158.91822340126822
Q34,CACM-3203,-159.50461384054339
Q34,CACM-2169,-159.83668072293207
Q34,CACM-2450,-160.28129968989728
Q34,CACM-1396,-160.28765501247977
Q34,CACM-2167,-160.47571265144344
Q34,CACM-1696,-161.18288200527778
Q34,CACM-2170,-161.4839031878199
Q34,CACM-0265,-161.84193846943046
Q34,CACM-2164,-161.92565723473766
Q34,CACM-2567,-162.04700850025185
Q34,CACM-1862,-162.16706628984167
Q34,CACM-1392,-162.26570384466035
Q34,CACM-1214,-162.31584738674715
Q34,CACM-2956,-162.42912933381803
Q34,CACM-0719,-162.6778613403841
Q34,CACM-2283,-163.01749757532613
Q34,CACM-1216,-163.18626903209812
Q34,CACM-2767,-163.32849882546148
Q34,CACM-0892,-163.33732296464385
Q34,CACM-1699,-163.35120765550033
Q34,CACM-1806,-163.41185476433535
Q34,CACM-1893,-163.62123917307724
Q34,CACM-1667,-163.62123917307724
Q34,CACM-1628,-163.8115594600571
Q34,CACM-2402,-163.8314532620599
Q34,CACM-0111,-163.83366979897275
Q34,CACM-0644,-163.89682086882328
Q34,CACM-2490,-163.97764093682613
Q34,CACM-2266,-163.98450795062465
Q34,CACM-2094,-164.0573055548829
Q34,CACM-2414,-164.13647880303284
Q34,CACM-3201,-164.35720369841493
Q34,CACM-1154,-164.4007013823093
Q34,CACM-2704,-164.41031541663557
Q34,CACM-1391,-164.52392951268968
Q34,CACM-1543,-164.60885904019747
Q34,CACM-0762,-164.68868934591157
Q34,CACM-2341,-164.7867422936163
Q34,CACM-2931,-164.86136722812955
Q34,CACM-0319,-164.87503351605307
Q34,CACM-2253,-165.01513867753653
Q34,CACM-2268,-165.05278753357018
Q34,CACM-2850,-165.09344049662505
Q34,CACM-1946,-165.14580991700018
Q34,CACM-1524,-165.14678963566797
Q34,CACM-0284,-165.30059989871538
Q34,CACM-2997,-165.31439752284237
Q34,CACM-0393,-165.33276291340928
Q34,CACM-1197,-165.4943549504445
Q34,CACM-1589,-165.5145086988245
Q34,CACM-1388,-165.5755824545095
Q34,CACM-2273,-165.61765339827562
Q34,CACM-3006,-165.68983744136912
Q34,CACM-0717,-165.69109787810513
Q34,CACM-2987,-165.79290415171965
Q34,CACM-2314,-165.8271243201691
Q34,CACM-1847,-165.84976619510996
Q34,CACM-1225,-165.891735679288
Q34,CACM-3131,-165.93394100623235
Q34,CACM-1948,-165.9364305216146
Q34,CACM-1846,-165.94210254525876
Q34,CACM-2217,-165.95930080302304
Q34,CACM-2719,-166.05035133381787
Q34,CACM-1664,-166.0924038476381
Q34,CACM-2344,-166.14496407982466
Q34,CACM-0371,-166.26113070584142
Q34,CACM-0731,-166.27444376169396
Q34,CACM-2325,-166.2872488197244
Q34,CACM-1387,-166.29308062848034
Q34,CACM-1210,-166.3087656869002
Q34,CACM-2135,-166.36942342434887
Q34,CACM-1267,-166.42254377894338
Q34,CACM-2399,-166.52642518625066
Q34,CACM-3121,-166.54035120113434
Q34,CACM-1999,-166.5465831824652
Q34,CACM-2081,-166.552588731839
Q34,CACM-2644,-166.5578353310833
Q34,CACM-2270,-166.57401307177258
Q34,CACM-3134,-166.60695684313285
Q34,CACM-1346,-166.61298616193085
Q34,CACM-1012,-166.64118237334077
Q34,CACM-1619,-166.71660029505554
Q35,CACM-2112,-44.62142603135787
Q35,CACM-1265,-45.338050174776484
Q35,CACM-2698,-45.91543901270402
Q35,CACM-2110,-46.618500295754764
Q35,CACM-2030,-47.533145551437784
Q35,CACM-2794,-47.89553827672289
Q35,CACM-2836,-47.93357542309681
Q35,CACM-2739,-48.281205156063535
Q35,CACM-2061,-48.53378403383579
Q35,CACM-1350,-48.69602789834334
Q35,CACM-1787,-48.81453923312842
Q35,CACM-1012,-49.284458787104725
Q35,CACM-1825,-49.55011899375749
Q35,CACM-2179,-49.58803289696674
Q35,CACM-2754,-49.724150290481475
Q35,CACM-1836,-49.8800357134688
Q35,CACM-1399,-50.17119687144828
Q35,CACM-1768,-50.45634193886514
Q35,CACM-2733,-50.47461628931253
Q35,CACM-1527,-50.62410914369533
Q35,CACM-1855,-50.94493849721876
Q35,CACM-2581,-51.17981318393059
Q35,CACM-2340,-51.19887066885056
Q35,CACM-2703,-51.24040606801595
Q35,CACM-2301,-51.625860329407296
Q35,CACM-2310,-51.72300744583784
Q35,CACM-2786,-51.753882192362276
Q35,CACM-1184,-51.854193845269414
Q35,CACM-2084,-51.880259429692536
Q35,CACM-2811,-51.88914518294514
Q35,CACM-2546,-51.94580733844841
Q35,CACM-1309,-52.06620768306952
Q35,CACM-2980,-52.20343577457136
Q35,CACM-2702,-52.25860322864338
Q35,CACM-2643,-52.26324261967986
Q35,CACM-1989,-52.32642260601654
Q35,CACM-1612,-52.406751510804874
Q35,CACM-1665,-52.570372625282346
Q35,CACM-2476,-52.687826708865295
Q35,CACM-2423,-52.70908568604361
Q35,CACM-3132,-52.97614288092017
Q35,CACM-2921,-53.068456269079874
Q35,CACM-1453,-53.097047444570244
Q35,CACM-0617,-53.11152510276649
Q35,CACM-2050,-53.11533117322745
Q35,CACM-1455,-53.17508400395176
Q35,CACM-1669,-53.26822123031213
Q35,CACM-1668,-53.31910194570218
Q35,CACM-2880,-53.3422479349828
Q35,CACM-3079,-53.40839432865619
Q35,CACM-1679,-53.4479280270404
Q35,CACM-1917,-53.4652208420572
Q35,CACM-1910,-53.48030787468087
Q35,CACM-2113,-53.48472735912483
Q35,CACM-0185,-53.524959625478786
Q35,CACM-2986,-53.60171057920797
Q35,CACM-2195,-53.70492444575297
Q35,CACM-1988,-53.731362924447296
Q35,CACM-1179,-53.76923553908879
Q35,CACM-2828,-53.793809157355916
Q35,CACM-1683,-53.828483978581254
Q35,CACM-2492,-53.86860017938954
Q35,CACM-1737,-53.893071662238576
Q35,CACM-0778,-53.90025937171018
Q35,CACM-1525,-53.93398510304775
Q35,CACM-2534,-53.96279058896769
Q35,CACM-0354,-54.00296684981196
Q35,CACM-2350,-54.05449847423582
Q35,CACM-3135,-54.07249419829425
Q35,CACM-1335,-54.08871602970036
Q35,CACM-2215,-54.13599386269249
Q35,CACM-3106,-54.14812081327792
Q35,CACM-1170,-54.18307182043118
Q35,CACM-1073,-54.20688662591105
Q35,CACM-0949,-54.220125751474676
Q35,CACM-1818,-54.24258382784099
Q35,CACM-1902,-54.26896606210318
Q35,CACM-1162,-54.294862415290574
Q35,CACM-2421,-54.32517270122879
Q35,CACM-2402,-54.38865928543253
Q35,CACM-2641,-54.43472336375074
Q35,CACM-2925,-54.48539994839565
Q35,CACM-3094,-54.48686983499623
Q35,CACM-2963,-54.56059786594292
Q35,CACM-3198,-54.63583939947236
Q35,CACM-2545,-54.656832005312864
Q35,CACM-1395,-54.71834784216299
Q35,CACM-3176,-54.73045975291645
Q35,CACM-1454,-54.748992027003425
Q35,CACM-2059,-54.7732526693649
Q35,CACM-2701,-54.77968107352246
Q35,CACM-2849,-54.7907327332416
Q35,CACM-0040,-54.80990961214827
Q35,CACM-2906,-54.83110319310537
Q35,CACM-1837,-54.831235791421044
Q35,CACM-1921,-54.831235791421044
Q35,CACM-2091,-54.878191999602464
Q35,CACM-1962,-54.879434179655675
Q35,CACM-2987,-54.965104459053144
Q35,CACM-1433,-54.99053468811649
Q36,CACM-2265,-371.75849687594956
Q36,CACM-2956,-373.8386063679386
Q36,CACM-2632,-375.6598179180041
Q36,CACM-3142,-379.0017265748895
Q36,CACM-3105,-379.14452403328676
Q36,CACM-2060,-382.0067955570623
Q36,CACM-2184,-382.13628995034674
Q36,CACM-2341,-382.265389064284
Q36,CACM-2958,-382.55675232910266
Q36,CACM-2560,-383.74435436442013
Q36,CACM-2229,-384.84848456098126
Q36,CACM-2957,-385.1066317134373
Q36,CACM-3031,-386.1896007392148
Q36,CACM-2794,-386.57374221491295
Q36,CACM-2651,-387.2726478083747
Q36,CACM-2912,-387.4874654595433
Q36,CACM-1768,-387.5551153827697
Q36,CACM-2321,-389.0290872451024
Q36,CACM-3153,-389.1304644726911
Q36,CACM-2342,-390.22570445252677
Q36,CACM-3103,-390.31828458485717
Q36,CACM-2369,-390.6012287041302
Q36,CACM-1398,-390.73429416519434
Q36,CACM-0867,-391.2804880343959
Q36,CACM-3128,-391.63142663545193
Q36,CACM-2941,-391.65746691363387
Q36,CACM-1748,-391.8561549910993
Q36,CACM-1847,-392.1173553359661
Q36,CACM-1625,-392.11923465224413
Q36,CACM-2178,-392.2601783083436
Q36,CACM-3048,-392.6053201173851
Q36,CACM-2850,-392.6523646137414
Q36,CACM-0243,-392.8105368593124
Q36,CACM-1003,-392.8671897464975
Q36,CACM-2051,-393.12721056311193
Q36,CACM-1637,-393.1474549276654
Q36,CACM-1591,-393.3801833870791
Q36,CACM-1828,-393.5942289857462
Q36,CACM-1543,-393.62327844492614
Q36,CACM-2931,-393.75964401504734
Q36,CACM-2194,-394.0388363728715
Q36,CACM-2937,-394.16062600487146
Q36,CACM-2083,-394.2106380136958
Q36,CACM-1474,-394.2586839762921
Q36,CACM-2939,-394.31683538076203
Q36,CACM-1698,-394.336756339327
Q36,CACM-2864,-394.5651361753908
Q36,CACM-1455,-394.6454433593625
Q36,CACM-1426,-394.68112169386467
Q36,CACM-0982,-395.42458513052117
Q36,CACM-1482,-395.42467091668124
Q36,CACM-3164,-395.4701268847846
Q36,CACM-1844,-395.51193846388594
Q36,CACM-1626,-395.614355168273
Q36,CACM-1589,-395.7919014672374
Q36,CACM-3002,-395.9585786105938
Q36,CACM-2002,-395.97490617634605
Q36,CACM-2470,-396.028600935328
Q36,CACM-2920,-396.04510505113956
Q36,CACM-2376,-396.0855976548545
Q36,CACM-1143,-396.10634907345366
Q36,CACM-2749,-396.1640547039739
Q36,CACM-2233,-396.1734426310269
Q36,CACM-1892,-396.3652300605346
Q36,CACM-3114,-396.39289789785585
Q36,CACM-2218,-396.5376995037695
Q36,CACM-2289,-396.546254781461
Q36,CACM-2940,-396.6473141320903
Q36,CACM-2167,-396.66099248528167
Q36,CACM-1827,-396.8114824542581
Q36,CACM-1856,-396.9460636382036
Q36,CACM-2053,-397.16619021255826
Q36,CACM-2535,-397.2281193459794
Q36,CACM-2033,-397.4513085986166
Q36,CACM-2911,-397.45676077016435
Q36,CACM-1491,-397.6811201538128
Q36,CACM-1135,-397.6950782897647
Q36,CACM-1571,-397.89203772441397
Q36,CACM-1098,-397.9092299087706
Q36,CACM-2003,-397.94839902937565
Q36,CACM-1908,-398.03421350904034
Q36,CACM-2851,-398.0714610606899
Q36,CACM-2867,-398.1648080449665
Q36,CACM-1719,-398.20461384535406
Q36,CACM-0527,-398.3142447092649
Q36,CACM-1630,-398.37346212155876
Q36,CACM-1433,-398.4567259531159
Q36,CACM-3021,-398.7306605936992
Q36,CACM-1034,-398.8969423907821
Q36,CACM-2379,-398.9076661093273
Q36,CACM-0618,-398.91893858878694
Q36,CACM-1614,-398.94683657112864
Q36,CACM-2227,-398.94824725469186
Q36,CACM-2878,-398.9760891470853
Q36,CACM-1587,-399.107743135177
Q36,CACM-2113,-399.21095096494855
Q36,CACM-2519,-399.2435401597495
Q36,CACM-2080,-399.26896490882393
Q36,CACM-2451,-399.276941207542
Q36,CACM-2195,-399.38739954138003
Q37,CACM-1698,-314.3474589162392
Q37,CACM-2082,-314.92778736008535
Q37,CACM-3031,-315.0626593100042
Q37,CACM-3105,-315.11243496726087
Q37,CACM-2867,-316.58958795041076
Q37,CACM-2931,-318.0800590457008
Q37,CACM-2470,-319.46377043177426
Q37,CACM-2247,-320.41155119593196
Q37,CACM-2582,-321.1829951704233
Q37,CACM-0670,-322.6373320225573
Q37,CACM-3142,-322.78575169851604
Q37,CACM-2305,-323.3677019702616
Q37,CACM-3033,-323.6757736243229
Q37,CACM-2876,-323.8539297652848
Q37,CACM-3177,-324.2831189192817
Q37,CACM-2970,-325.21342515856355
Q37,CACM-3069,-325.35267602432407
Q37,CACM-0492,-325.6187258879106
Q37,CACM-1768,-326.0097872530412
Q37,CACM-2622,-326.0703973416987
Q37,CACM-0497,-326.07172911475175
Q37,CACM-1323,-326.09630470333695
Q37,CACM-2956,-326.17567471305813
Q37,CACM-0321,-326.17603769854384
Q37,CACM-1572,-326.55500752792364
Q37,CACM-2939,-326.58190039991246
Q37,CACM-1470,-326.6426664493629
Q37,CACM-2989,-326.6891412690451
Q37,CACM-0867,-326.8282139558865
Q37,CACM-1806,-327.05055315913665
Q37,CACM-1861,-327.14643535029165
Q37,CACM-2958,-327.2270218344747
Q37,CACM-2184,-327.4641919562838
Q37,CACM-1413,-327.52460857025414
Q37,CACM-0616,-327.6903817044554
Q37,CACM-1625,-327.9644220175061
Q37,CACM-2572,-328.0391719666694
Q37,CACM-2424,-328.1470641410434
Q37,CACM-0595,-328.154152428085
Q37,CACM-2941,-328.21869034014355
Q37,CACM-2390,-328.4681605669102
Q37,CACM-2233,-328.8140299351546
Q37,CACM-3060,-328.8232308677398
Q37,CACM-2176,-328.8398985129928
Q37,CACM-2369,-328.9125618367442
Q37,CACM-0536,-329.10210506772535
Q37,CACM-1408,-329.146476182437
Q37,CACM-1469,-329.17403931467334
Q37,CACM-2905,-329.2566175129402
Q37,CACM-3014,-329.5292648143261
Q37,CACM-1497,-329.61266244699175
Q37,CACM-1014,-329.7579724729771
Q37,CACM-2832,-329.80109087837087
Q37,CACM-0483,-329.99331396045505
Q37,CACM-1456,-330.08721321202694
Q37,CACM-2139,-330.0918454699098
Q37,CACM-3002,-330.1730599429324
Q37,CACM-2705,-330.248541926552
Q37,CACM-1847,-330.33651034161244
Q37,CACM-3082,-330.3599928222614
Q37,CACM-2109,-330.3641641974425
Q37,CACM-1359,-330.459166752621
Q37,CACM-0435,-330.505492865739
Q37,CACM-1003,-330.5340972873058
Q37,CACM-0849,-330.554663935881
Q37,CACM-3132,-330.5825108624876
Q37,CACM-2912,-330.58357642903667
Q37,CACM-2451,-330.60142640783175
Q37,CACM-1170,-330.6480025889194
Q37,CACM-1248,-330.65093378320233
Q37,CACM-1549,-330.66701421696985
Q37,CACM-2480,-330.71339078998363
Q37,CACM-2196,-330.73623501478016
Q37,CACM-2208,-330.802091079357
Q37,CACM-1162,-330.872129820095
Q37,CACM-1032,-330.9153830613313
Q37,CACM-2937,-331.01752274261264
Q37,CACM-2342,-331.06810913293396
Q37,CACM-0071,-331.10812862658014
Q37,CACM-2851,-331.1212135842711
Q37,CACM-1931,-331.2416592595843
Q37,CACM-2496,-331.30727683942274
Q37,CACM-1307,-331.32475636044836
Q37,CACM-0106,-331.4046220294811
Q37,CACM-3103,-331.5502757341023
Q37,CACM-2356,-331.56481716020096
Q37,CACM-2232,-331.5686954963752
Q37,CACM-1643,-331.57503237315825
Q37,CACM-1939,-331.5971211886405
Q37,CACM-1536,-331.6615874770772
Q37,CACM-1846,-331.68001094663236
Q37,CACM-3148,-331.75427140173747
Q37,CACM-1867,-331.78739802609186
Q37,CACM-1327,-331.85095848434617
Q37,CACM-2568,-331.8667390014802
Q37,CACM-2167,-331.9093051654078
Q37,CACM-1623,-331.9236409917971
Q37,CACM-1145,-331.9736248939128
Q37,CACM-1727,-332.06525818296774
Q37,CACM-2499,-332.0708115593345
Q38,CACM-2940,-236.99870791787296
Q38,CACM-2651,-238.91855615706262
Q38,CACM-2931,-245.84879506665317
Q38,CACM-3105,-246.06116408071497
Q38,CACM-1861,-248.3562566274356
Q38,CACM-1614,-248.6805256146817
Q38,CACM-3103,-251.1446388583292
Q38,CACM-2254,-251.3038482777659
Q38,CACM-2470,-251.5123046097586
Q38,CACM-2082,-252.28277482589712
Q38,CACM-2958,-252.71748113610238
Q38,CACM-2956,-252.9050696991572
Q38,CACM-2957,-253.01680191444234
Q38,CACM-2078,-253.57550663843278
Q38,CACM-2265,-253.89731048685363
Q38,CACM-2939,-253.92963359480513
Q38,CACM-1902,-254.35766035030204
Q38,CACM-1626,-255.33417743653644
Q38,CACM-3031,-256.1274819482385
Q38,CACM-1678,-257.0753188306205
Q38,CACM-2684,-257.1396834084999
Q38,CACM-2705,-257.31493327696614
Q38,CACM-2138,-257.5477917972188
Q38,CACM-1602,-257.6823903604978
Q38,CACM-0867,-257.8050568251695
Q38,CACM-3101,-258.07677495195105
Q38,CACM-2002,-258.1921500832145
Q38,CACM-1491,-258.6893118920504
Q38,CACM-2341,-258.895646534586
Q38,CACM-2785,-259.1687664934748
Q38,CACM-1783,-259.40507292383086
Q38,CACM-1379,-259.4177914830588
Q38,CACM-1589,-259.5874549864831
Q38,CACM-3142,-259.6308094053797
Q38,CACM-2699,-259.7060544435641
Q38,CACM-2941,-259.84108084838783
Q38,CACM-2937,-260.22839670972553
Q38,CACM-2632,-260.24502297101344
Q38,CACM-1469,-260.34345224812927
Q38,CACM-0527,-260.3758358516761
Q38,CACM-1112,-260.770967085071
Q38,CACM-1470,-260.9239167175397
Q38,CACM-0630,-261.3719752284773
Q38,CACM-2264,-261.4495493861925
Q38,CACM-2305,-261.62842960434995
Q38,CACM-1693,-261.64556837062065
Q38,CACM-1463,-261.75330030135007
Q38,CACM-2152,-261.79085200278234
Q38,CACM-1237,-262.0089103077681
Q38,CACM-1390,-262.2164898887062
Q38,CACM-2051,-262.31628429351105
Q38,CACM-2320,-262.5979205091059
Q38,CACM-1162,-262.6394964532709
Q38,CACM-1210,-262.6442558045779
Q38,CACM-1002,-262.6551222767325
Q38,CACM-1262,-262.78878092065605
Q38,CACM-2314,-262.79740152493673
Q38,CACM-1098,-262.88717901780257
Q38,CACM-1911,-262.96237168382066
Q38,CACM-1625,-263.029948296854
Q38,CACM-0595,-263.1445262252453
Q38,CACM-2794,-263.183629899755
Q38,CACM-1180,-263.2397515222453
Q38,CACM-2201,-263.3171357559278
Q38,CACM-2546,-263.3885440234487
Q38,CACM-1703,-263.4400105970054
Q38,CACM-3097,-263.4494427142859
Q38,CACM-3006,-263.5206125537897
Q38,CACM-2603,-263.57059209234114
Q38,CACM-1853,-263.70574099936255
Q38,CACM-2178,-263.71481806937277
Q38,CACM-2534,-263.7453770660739
Q38,CACM-1835,-263.75844591206976
Q38,CACM-1869,-263.7784157373375
Q38,CACM-3198,-263.8000331723912
Q38,CACM-2722,-263.8596124268478
Q38,CACM-2898,-263.97321749603566
Q38,CACM-3171,-264.1280476871433
Q38,CACM-3066,-264.36172191034234
Q38,CACM-2732,-264.39316238218106
Q38,CACM-2406,-264.4500805844495
Q38,CACM-2252,-264.5613041886154
Q38,CACM-2527,-264.5646497228472
Q38,CACM-3030,-264.63656570533846
Q38,CACM-1474,-264.7115788776998
Q38,CACM-2299,-264.76157578192345
Q38,CACM-2876,-264.92202956824406
Q38,CACM-3173,-264.9993522169522
Q38,CACM-2717,-265.0075353453518
Q38,CACM-1856,-265.0245825222495
Q38,CACM-2389,-265.04760515478284
Q38,CACM-1200,-265.0523717825925
Q38,CACM-1366,-265.13509586476323
Q38,CACM-1282,-265.2014406747804
Q38,CACM-2928,-265.20262631161273
Q38,CACM-2833,-265.2919658462864
Q38,CACM-3185,-265.3083524993568
Q38,CACM-2864,-265.32450642508627
Q38,CACM-2851,-265.3547017419121
Q38,CACM-3013,-265.37103538433314
Q39,CACM-2956,-221.23208575694235
Q39,CACM-1588,-226.20003162649792
Q39,CACM-1485,-227.92510064738815
Q39,CACM-3105,-228.05764315267655
Q39,CACM-2941,-229.25370992406752
Q39,CACM-2265,-229.36484078917994
Q39,CACM-1051,-230.5258316303383
Q39,CACM-2060,-230.86821595976207
Q39,CACM-1098,-231.15812791467863
Q39,CACM-2051,-231.50279662780966
Q39,CACM-1470,-231.82110277846112
Q39,CACM-2406,-232.17276356076397
Q39,CACM-3198,-232.36842950844476
Q39,CACM-2940,-232.98167505575134
Q39,CACM-2651,-233.1195435639809
Q39,CACM-2254,-233.43791970107137
Q39,CACM-1457,-233.4431540782789
Q39,CACM-2939,-233.52129065366105
Q39,CACM-2470,-233.69979504115477
Q39,CACM-1456,-233.94840952282553
Q39,CACM-2450,-234.05895945001103
Q39,CACM-2931,-234.42800174064553
Q39,CACM-2002,-234.58612233508828
Q39,CACM-1678,-235.6187520971351
Q39,CACM-2632,-235.6609582505645
Q39,CACM-2957,-235.68721616665403
Q39,CACM-3188,-235.75168631518082
Q39,CACM-2705,-235.8382213434907
Q39,CACM-1459,-235.87031481537073
Q39,CACM-1324,-235.89724522533464
Q39,CACM-1046,-236.12638086167243
Q39,CACM-2264,-236.2360538879272
Q39,CACM-2078,-236.26508272908316
Q39,CACM-2341,-236.68057945745133
Q39,CACM-2198,-236.9582806469241
Q39,CACM-1366,-237.01544133219062
Q39,CACM-1612,-237.16656528823756
Q39,CACM-2699,-237.51722935514871
Q39,CACM-2295,-237.6331913435707
Q39,CACM-2833,-237.73898990727668
Q39,CACM-3103,-237.76586226505023
Q39,CACM-2958,-237.80007093433846
Q39,CACM-1237,-238.01799120144065
Q39,CACM-2937,-238.0198863383088
Q39,CACM-1936,-238.19970495896612
Q39,CACM-1861,-238.23724718648018
Q39,CACM-2034,-238.37332184651663
Q39,CACM-2316,-238.42534687981882
Q39,CACM-1614,-238.46172136270613
Q39,CACM-1847,-238.51141840332892
Q39,CACM-2704,-238.66382387917787
Q39,CACM-3132,-238.70016234542763
Q39,CACM-1835,-238.7033454096618
Q39,CACM-2138,-238.79002977143537
Q39,CACM-2390,-238.8617955487145
Q39,CACM-2252,-239.0680835152812
Q39,CACM-2767,-239.07632765853086
Q39,CACM-2317,-239.17522441546433
Q39,CACM-1710,-239.35770653969627
Q39,CACM-0616,-239.40474069134467
Q39,CACM-0867,-239.47909433443934
Q39,CACM-1625,-239.511665642144
Q39,CACM-3030,-239.58660725216967
Q39,CACM-2184,-239.62060016683785
Q39,CACM-2036,-239.6403162432051
Q39,CACM-1350,-239.81041715007044
Q39,CACM-1846,-239.8181901598774
Q39,CACM-3164,-239.88265422454708
Q39,CACM-2838,-239.90842415277285
Q39,CACM-2929,-239.91195933743595
Q39,CACM-0595,-239.9214283333792
Q39,CACM-2033,-239.93102011008608
Q39,CACM-2003,-239.9562988894793
Q39,CACM-1264,-239.97117691869425
Q39,CACM-2326,-240.12018634635834
Q39,CACM-1388,-240.15940379025685
Q39,CACM-1223,-240.16712445391605
Q39,CACM-2710,-240.18005251323618
Q39,CACM-3173,-240.21363031217223
Q39,CACM-2603,-240.2296583195475
Q39,CACM-3197,-240.24664764146058
Q39,CACM-1902,-240.3109612558963
Q39,CACM-1476,-240.31236414704543
Q39,CACM-1162,-240.3334899889181
Q39,CACM-1488,-240.3857423798537
Q39,CACM-2081,-240.42685920788034
Q39,CACM-1852,-240.46218647314925
Q39,CACM-2314,-240.47446327345523
Q39,CACM-1853,-240.63552498739676
Q39,CACM-1650,-240.6529619071062
Q39,CACM-1641,-240.68677654184322
Q39,CACM-1159,-240.72931998783315
Q39,CACM-1143,-240.79971961594165
Q39,CACM-0536,-240.87152299611017
Q39,CACM-1035,-240.88523580921165
Q39,CACM-3073,-240.95371808108683
Q39,CACM-2299,-241.02220021351658
Q39,CACM-2148,-241.09880743044948
Q39,CACM-2652,-241.1285510874179
Q39,CACM-1878,-241.15087430762313
Q40,CACM-3128,-283.0680620725361
Q40,CACM-3148,-290.62833105293913
Q40,CACM-3043,-290.8527279296547
Q40,CACM-3082,-292.217437017368
Q40,CACM-1747,-293.75528260993786
Q40,CACM-3141,-295.43834467360756
Q40,CACM-2578,-295.8478559280938
Q40,CACM-2969,-297.24257067056914
Q40,CACM-2080,-297.43687990581975
Q40,CACM-1751,-299.1983684415477
Q40,CACM-2522,-299.55552228970845
Q40,CACM-2406,-300.0353051325129
Q40,CACM-2128,-300.9038185149401
Q40,CACM-1928,-300.9048373908186
Q40,CACM-3076,-301.2856022669292
Q40,CACM-3137,-301.35876115621966
Q40,CACM-2371,-301.629479939379
Q40,CACM-2342,-301.979083881859
Q40,CACM-2276,-302.08372306383995
Q40,CACM-3153,-302.7015065662171
Q40,CACM-2912,-302.7275546867835
Q40,CACM-2597,-302.79093484379734
Q40,CACM-2740,-302.9430363970599
Q40,CACM-2950,-303.7728857423835
Q40,CACM-1745,-304.08899040809087
Q40,CACM-3119,-304.18395491094583
Q40,CACM-2111,-304.2170046263813
Q40,CACM-2895,-304.32853401300196
Q40,CACM-3124,-304.352253881836
Q40,CACM-2454,-304.3846472690845
Q40,CACM-2317,-304.4827993466096
Q40,CACM-2949,-304.6378884582711
Q40,CACM-2470,-304.66474603157354
Q40,CACM-1552,-304.70161950378537
Q40,CACM-2482,-304.7140873065366
Q40,CACM-2016,-304.84172153219214
Q40,CACM-2376,-304.8762051833077
